Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1598328000000,0.55970000,0.57770000,0.53510000,0.53950000,310938.48000000,1598342399999,172376.14433000,1057,170429.66000000,94804.67713400,0
1598342400000,0.53690000,0.55180000,0.53000000,0.54600000,313207.92000000,1598356799999,168666.75227900,964,180977.96000000,97484.11348900,0
1598356800000,0.54870000,0.54950000,0.51000000,0.52400000,420553.02000000,1598371199999,220648.41117400,1463,175379.22000000,91996.69759000,0
1598371200000,0.52160000,0.53650000,0.47800000,0.53650000,830615.03000000,1598385599999,416377.05317100,2715,317470.96000000,159326.87442800,0
1598385600000,0.53650000,0.55000000,0.50270000,0.50400000,322243.34000000,1598399999999,167131.13045000,1399,119890.52000000,61978.54299200,0
1598400000000,0.50580000,0.50870000,0.47770000,0.49170000,522519.44000000,1598414399999,257244.34118000,1554,196589.87000000,97187.66204600,0
1598414400000,0.49240000,0.52960000,0.49040000,0.51990000,479823.92000000,1598428799999,244939.34172400,1188,242275.19000000,123725.25128200,0
1598428800000,0.51990000,0.52310000,0.50340000,0.51030000,260344.96000000,1598443199999,133509.89478300,910,123440.43000000,63398.65765500,0
1598443200000,0.51020000,0.53000000,0.50100000,0.51520000,332375.90000000,1598457599999,170679.04691300,964,167238.76000000,86226.73707100,0
1598457600000,0.51790000,0.54980000,0.50650000,0.54480000,723377.51000000,1598471999999,383318.83666000,2665,390196.65000000,206623.75793700,0
1598472000000,0.54480000,0.59500000,0.54310000,0.55510000,1077722.82000000,1598486399999,616941.24333500,3326,605565.81000000,347869.76514100,0
1598486400000,0.55600000,0.60000000,0.55550000,0.58000000,1017992.36000000,1598500799999,596951.45373700,2768,454336.21000000,266399.61458600,0
1598500800000,0.58000000,0.59270000,0.51750000,0.52590000,945663.54000000,1598515199999,525798.19752000,3164,369346.30000000,206362.26706500,0
1598515200000,0.52590000,0.54230000,0.52020000,0.52210000,479378.88000000,1598529599999,254418.13622300,1473,181896.82000000,96819.11133700,0
1598529600000,0.52220000,0.56000000,0.50220000,0.51680000,643068.58000000,1598543999999,335153.75431100,1726,266275.58000000,139361.44364700,0
1598544000000,0.51680000,0.52540000,0.49040000,0.50310000,464090.74000000,1598558399999,234650.82079400,1401,144855.34000000,73120.91486400,0
1598558400000,0.50340000,0.52260000,0.50340000,0.51200000,250651.03000000,1598572799999,128264.79945700,741,73226.33000000,37486.02948300,0
1598572800000,0.51470000,0.53470000,0.51040000,0.52730000,278979.22000000,1598587199999,145875.77665600,976,136160.50000000,71129.01930200,0
1598587200000,0.52480000,0.59010000,0.52110000,0.55670000,725164.66000000,1598601599999,409977.57243100,2006,405722.59000000,229328.57216900,0
1598601600000,0.55670000,0.56400000,0.53380000,0.55920000,376025.32000000,1598615999999,206466.90593300,1403,139054.96000000,76424.34040500,0
1598616000000,0.55440000,0.56500000,0.52550000,0.54800000,543549.03000000,1598630399999,295635.44744400,1402,234656.37000000,128114.95594000,0
1598630400000,0.54980000,0.56250000,0.53940000,0.55230000,381364.59000000,1598644799999,210538.86503400,927,225050.30000000,124267.15378600,0
1598644800000,0.55000000,0.55100000,0.52550000,0.54490000,701877.53000000,1598659199999,377209.54075000,1011,362474.20000000,195081.83874600,0
1598659200000,0.54500000,0.56730000,0.54120000,0.55530000,362685.47000000,1598673599999,200786.11396900,1023,162872.01000000,90408.91047800,0
1598673600000,0.55530000,0.57000000,0.55480000,0.55480000,339597.21000000,1598687999999,190164.14259400,688,113163.10000000,63407.57168200,0
1598688000000,0.55480000,0.57250000,0.55110000,0.55430000,400141.72000000,1598702399999,225052.21005400,1086,188293.05000000,106169.62411400,0
1598702400000,0.55470000,0.59250000,0.55240000,0.56820000,1019865.63000000,1598716799999,590894.79487300,3003,490198.56000000,284453.10989300,0
1598716800000,0.56920000,0.60090000,0.56000000,0.60090000,642786.46000000,1598731199999,374270.49398600,1619,299254.91000000,174869.41708000,0
1598731200000,0.60090000,0.63000000,0.59210000,0.62200000,1398939.99000000,1598745599999,855973.91236200,4286,643090.29000000,394180.78649100,0
1598745600000,0.62350000,0.65450000,0.61110000,0.63280000,1227639.59000000,1598759999999,777570.52586700,3734,574013.27000000,364144.26048400,0
1598760000000,0.63280000,0.63950000,0.60010000,0.60240000,590519.49000000,1598774399999,361294.72280200,2124,257372.38000000,157953.81440500,0
1598774400000,0.60200000,0.63210000,0.60010000,0.61760000,522247.47000000,1598788799999,321281.42957400,1566,196247.26000000,120747.82518500,0
1598788800000,0.61750000,0.67010000,0.60100000,0.63520000,1985570.74000000,1598803199999,1273707.17800400,4469,962203.17000000,617641.35843800,0
1598803200000,0.63300000,0.66990000,0.62070000,0.64090000,921515.08000000,1598817599999,591767.97897900,3232,431224.70000000,277622.23745900,0
1598817600000,0.64090000,0.65750000,0.62220000,0.63330000,449980.53000000,1598831999999,287528.02524100,1764,211242.06000000,135392.82370400,0
1598832000000,0.63320000,0.63560000,0.58500000,0.59690000,696320.42000000,1598846399999,418094.17762400,2419,245273.21000000,147547.99242500,0
1598846400000,0.59700000,0.61470000,0.57340000,0.58020000,422805.10000000,1598860799999,252326.07186100,1247,181421.03000000,108599.19252900,0
1598860800000,0.57850000,0.59110000,0.55980000,0.58340000,1031809.26000000,1598875199999,591928.35118200,2962,464900.45000000,266038.66833900,0
1598875200000,0.58350000,0.59390000,0.56270000,0.57680000,863336.75000000,1598889599999,499254.37441700,2023,329273.32000000,190892.56281400,0
1598889600000,0.57680000,0.58910000,0.56260000,0.58000000,468334.17000000,1598903999999,269200.90886500,1674,186369.94000000,107268.29509100,0
1598904000000,0.58000000,0.58590000,0.55810000,0.56950000,715864.90000000,1598918399999,407560.45989800,2012,450458.45000000,256658.94902800,0
1598918400000,0.56980000,0.56980000,0.55000000,0.55120000,433295.98000000,1598932799999,241438.46465900,1336,174883.50000000,97656.77433200,0
1598932800000,0.55140000,0.56220000,0.54140000,0.54830000,773994.27000000,1598947199999,427619.22405200,2496,288241.58000000,159321.36075100,0
1598947200000,0.54830000,0.55940000,0.53000000,0.53300000,954222.13000000,1598961599999,518888.82643600,2361,410334.98000000,222897.62954200,0
1598961600000,0.53280000,0.54100000,0.52020000,0.52020000,556560.35000000,1598975999999,296654.37852700,1874,237032.79000000,126812.37136700,0
1598976000000,0.52130000,0.55950000,0.52010000,0.53390000,796251.98000000,1598990399999,427116.52960100,2795,364673.93000000,196469.38463000,0
1598990400000,0.53390000,0.54840000,0.52910000,0.53380000,332593.25000000,1599004799999,178702.68576300,1809,143289.48000000,77171.79989900,0
1599004800000,0.53380000,0.55710000,0.52100000,0.54300000,497737.20000000,1599019199999,265782.02304500,1791,225142.26000000,120368.12715300,0
1599019200000,0.54320000,0.55990000,0.52740000,0.52990000,306020.38000000,1599033599999,166925.29294700,1250,139860.76000000,76807.53649500,0
1599033600000,0.52990000,0.54410000,0.46990000,0.49160000,1145812.02000000,1599047999999,582263.52310400,2929,492082.80000000,249592.85834000,0
1599048000000,0.49140000,0.54230000,0.48950000,0.53280000,869460.01000000,1599062399999,447792.77635800,3466,335254.46000000,173919.18774300,0
1599062400000,0.53270000,0.53930000,0.49000000,0.50950000,444077.46000000,1599076799999,227561.27827600,1919,176984.17000000,90994.56945100,0
1599076800000,0.50950000,0.52720000,0.50510000,0.52120000,230939.00000000,1599091199999,118976.18543400,723,123766.00000000,63826.98260300,0
1599091200000,0.52330000,0.53270000,0.50200000,0.50470000,175659.18000000,1599105599999,90862.32712500,836,59739.60000000,30732.10701300,0
1599105600000,0.50500000,0.50760000,0.47290000,0.50530000,560897.14000000,1599119999999,274003.93823500,1424,271202.98000000,132060.43842800,0
1599120000000,0.50530000,0.53460000,0.49340000,0.49630000,523160.65000000,1599134399999,268222.14507600,2369,279994.73000000,143768.61551200,0
1599134400000,0.50030000,0.51970000,0.44400000,0.47460000,1356040.20000000,1599148799999,637706.05957900,3585,763225.86000000,359175.08426200,0
1599148800000,0.47590000,0.49200000,0.45590000,0.48600000,560573.22000000,1599163199999,263673.15082500,1528,294172.66000000,138523.94920100,0
1599163200000,0.48870000,0.50540000,0.41000000,0.42640000,687503.55000000,1599177599999,314552.78417500,2107,215742.62000000,102829.36658500,0
1599177600000,0.42890000,0.45820000,0.41400000,0.42280000,366381.42000000,1599191999999,156976.62393500,1088,166499.93000000,71615.13735500,0
1599192000000,0.42280000,0.43700000,0.39990000,0.40350000,447771.88000000,1599206399999,185434.23447500,1092,138999.51000000,57968.96133800,0
1599206400000,0.40350000,0.42500000,0.38710000,0.41190000,1304331.54000000,1599220799999,529988.07846900,2085,792837.13000000,321727.67596000,0
1599220800000,0.41090000,0.41820000,0.35000000,0.37910000,1200139.82000000,1599235199999,461594.17453600,2001,529242.68000000,205598.16535000,0
1599235200000,0.37910000,0.40990000,0.37050000,0.39740000,801170.45000000,1599249599999,314178.08103700,1414,361299.30000000,142050.30706000,0
1599249600000,0.39950000,0.44200000,0.39550000,0.40370000,745257.61000000,1599263999999,304262.68793600,1489,384957.31000000,157484.87722600,0
1599264000000,0.40370000,0.44000000,0.40060000,0.40100000,363086.63000000,1599278399999,149754.47020200,1057,179933.90000000,74464.81926300,0
1599278400000,0.40290000,0.41690000,0.38690000,0.39000000,369692.52000000,1599292799999,146691.41644900,813,123910.17000000,49651.74691800,0
1599292800000,0.38710000,0.38760000,0.32120000,0.33850000,935501.00000000,1599307199999,329543.92775300,1698,384549.03000000,135552.03150500,0
1599307200000,0.33650000,0.35750000,0.30090000,0.35280000,1132205.01000000,1599321599999,369998.73987100,1941,572843.26000000,188200.47092400,0
1599321600000,0.35280000,0.37000000,0.27690000,0.28580000,1120000.80000000,1599335999999,347230.19636600,1970,545108.19000000,170309.25417500,0
1599336000000,0.28550000,0.32820000,0.28300000,0.32710000,546662.36000000,1599350399999,170364.99999100,1753,239963.49000000,74971.93650900,0
1599350400000,0.32500000,0.34860000,0.30830000,0.30890000,379738.92000000,1599364799999,123888.40947200,1087,194515.86000000,63786.47084200,0
1599364800000,0.30960000,0.31560000,0.28500000,0.30950000,741044.80000000,1599379199999,220228.88791800,1335,412336.21000000,122836.24910600,0
1599379200000,0.31020000,0.33850000,0.30660000,0.33600000,726619.88000000,1599393599999,234549.79717500,1286,302545.53000000,97939.18686200,0
1599393600000,0.33650000,0.45000000,0.33650000,0.38800000,1925900.73000000,1599407999999,739070.13935200,4387,932542.03000000,360022.09583800,0
1599408000000,0.38650000,0.43000000,0.37320000,0.40430000,1266225.35000000,1599422399999,519354.35661800,3392,504179.46000000,206620.07266500,0
1599422400000,0.40430000,0.41570000,0.38010000,0.39330000,817645.02000000,1599436799999,321762.35314900,2395,521045.48000000,205576.15023800,0
1599436800000,0.39330000,0.41740000,0.38780000,0.39680000,364442.64000000,1599451199999,147276.36898700,1075,185945.95000000,75426.70750900,0
1599451200000,0.39910000,0.40330000,0.36440000,0.38000000,760902.58000000,1599465599999,291326.14855900,1460,342528.61000000,131672.30533500,0
1599465600000,0.37980000,0.42650000,0.35300000,0.35760000,1494648.87000000,1599479999999,580405.24547100,3185,598238.69000000,235236.49985400,0
1599480000000,0.35670000,0.37000000,0.32180000,0.37000000,2443655.17000000,1599494399999,842434.85891600,3354,1096488.44000000,378851.09448400,0
1599494400000,0.36960000,0.39950000,0.35900000,0.35930000,664709.64000000,1599508799999,249259.45924900,1045,325717.17000000,123026.45975900,0
1599508800000,0.35980000,0.40120000,0.35950000,0.38480000,588488.41000000,1599523199999,224858.14395800,875,359365.05000000,137678.96676400,0
1599523200000,0.38480000,0.39250000,0.37140000,0.37340000,259264.72000000,1599537599999,98381.30475200,623,97842.61000000,37175.82957800,0
1599537600000,0.37330000,0.38700000,0.37000000,0.38520000,305376.07000000,1599551999999,115110.63189600,685,141675.22000000,53595.06610200,0
1599552000000,0.38520000,0.38940000,0.33290000,0.33790000,1246597.40000000,1599566399999,444402.15674400,2002,440370.63000000,157296.27121400,0
1599566400000,0.33790000,0.35380000,0.33400000,0.34550000,611553.96000000,1599580799999,210256.10391400,855,310259.35000000,106972.95145800,0
1599580800000,0.34690000,0.37600000,0.33500000,0.34200000,1117206.21000000,1599595199999,391465.83592000,1533,583002.71000000,205039.56076900,0
1599595200000,0.34200000,0.35050000,0.32930000,0.34840000,685119.49000000,1599609599999,233109.65707600,952,356382.87000000,121436.10631600,0
1599609600000,0.34570000,0.34710000,0.32560000,0.33460000,404339.63000000,1599623999999,136854.67836500,811,194786.37000000,65800.60675400,0
1599624000000,0.33470000,0.35900000,0.33350000,0.35500000,320398.77000000,1599638399999,111723.37088100,615,195100.03000000,68039.51314800,0
1599638400000,0.35560000,0.37590000,0.35140000,0.36840000,463299.91000000,1599652799999,169515.71832000,910,222554.21000000,81027.75946500,0
1599652800000,0.36670000,0.38000000,0.36000000,0.37980000,746357.03000000,1599667199999,275823.82236000,1079,456368.57000000,168935.50513700,0
1599667200000,0.37980000,0.39350000,0.37450000,0.38510000,552594.04000000,1599681599999,212183.77293200,873,332817.43000000,127766.97022500,0
1599681600000,0.38550000,0.38840000,0.36280000,0.36600000,288159.15000000,1599695999999,107876.04118700,603,119119.67000000,44665.44766200,0
1599696000000,0.36600000,0.41110000,0.36600000,0.40880000,448553.27000000,1599710399999,175677.84296100,1044,282445.91000000,110808.34570200,0
1599710400000,0.40930000,0.41120000,0.38530000,0.38960000,432459.96000000,1599724799999,173209.29330700,947,184766.65000000,74298.92913500,0
1599724800000,0.38970000,0.44090000,0.38970000,0.43880000,562683.13000000,1599739199999,236224.78684900,1627,333573.98000000,139969.61811900,0
1599739200000,0.43880000,0.45410000,0.40990000,0.41690000,1448921.14000000,1599753599999,624301.81276300,2843,551165.91000000,239132.68932400,0
1599753600000,0.41700000,0.41840000,0.38130000,0.39380000,782978.96000000,1599767999999,314350.70758600,1693,313437.94000000,126469.22065600,0
1599768000000,0.39400000,0.40480000,0.39230000,0.39410000,324206.32000000,1599782399999,129367.76379000,603,141925.46000000,56670.33536100,0
1599782400000,0.39370000,0.40000000,0.36740000,0.36810000,747631.17000000,1599796799999,288542.43750100,1075,271670.18000000,105920.49088400,0
1599796800000,0.36770000,0.38030000,0.36510000,0.37750000,277751.31000000,1599811199999,103476.46946100,434,158163.35000000,58963.85356800,0
1599811200000,0.37750000,0.38390000,0.36600000,0.36660000,650081.84000000,1599825599999,243671.81564700,974,233616.55000000,87760.10267200,0
1599825600000,0.36630000,0.37700000,0.36280000,0.37640000,501875.92000000,1599839999999,185085.83188700,840,220762.86000000,81524.54959200,0
1599840000000,0.37460000,0.38770000,0.37210000,0.38670000,479235.65000000,1599854399999,180877.11253500,776,261265.11000000,98824.23167200,0
1599854400000,0.38700000,0.39100000,0.37900000,0.38760000,246358.88000000,1599868799999,95169.41435200,549,86878.02000000,33559.53875100,0
1599868800000,0.38630000,0.40000000,0.38000000,0.38150000,465329.46000000,1599883199999,180569.62034500,1015,162134.86000000,63344.52315800,0
1599883200000,0.38170000,0.38300000,0.36820000,0.37400000,575155.23000000,1599897599999,215671.74132700,874,181206.04000000,67965.50377100,0
1599897600000,0.37400000,0.38210000,0.36910000,0.37740000,629676.97000000,1599911999999,236857.01618700,1093,273863.55000000,103117.87271600,0
1599912000000,0.37670000,0.37750000,0.35050000,0.36670000,866651.43000000,1599926399999,312331.45271800,1385,269197.00000000,97669.27832500,0
1599926400000,0.36650000,0.36800000,0.35340000,0.36600000,734214.70000000,1599940799999,265199.85394400,965,285873.94000000,103457.84184800,0
1599940800000,0.36600000,0.36920000,0.36210000,0.36700000,319829.37000000,1599955199999,117196.08571100,443,159671.59000000,58611.47568000,0
1599955200000,0.36820000,0.39590000,0.36700000,0.38730000,695819.16000000,1599969599999,265682.96323700,1420,387816.82000000,148091.10493300,0
1599969600000,0.38730000,0.41000000,0.36980000,0.38410000,607151.62000000,1599983999999,235581.24140200,1782,290281.70000000,113232.19865000,0
1599984000000,0.38410000,0.38450000,0.35020000,0.35350000,519828.02000000,1599998399999,189677.33497500,1315,200782.42000000,73058.80189600,0
1599998400000,0.35350000,0.36370000,0.33800000,0.35320000,629620.46000000,1600012799999,223369.16302600,1176,295461.80000000,104966.64533400,0
1600012800000,0.35320000,0.35470000,0.33450000,0.34260000,508265.63000000,1600027199999,173536.94411200,1021,266472.72000000,90945.89537400,0
1600027200000,0.34410000,0.34930000,0.34090000,0.34460000,267512.28000000,1600041599999,91897.85396700,419,151742.43000000,52151.10523500,0
1600041600000,0.34480000,0.35050000,0.33710000,0.33960000,346141.82000000,1600055999999,118588.28473200,710,106151.03000000,36335.64884900,0
1600056000000,0.33980000,0.34990000,0.33700000,0.34940000,266419.12000000,1600070399999,91314.09106900,544,142547.23000000,48979.00094300,0
1600070400000,0.34950000,0.35640000,0.33900000,0.34780000,355311.60000000,1600084799999,123142.92523600,707,174105.91000000,60395.32958800,0
1600084800000,0.34960000,0.38040000,0.34920000,0.36260000,1036909.02000000,1600099199999,381470.11684100,1809,527524.44000000,194107.18910800,0
1600099200000,0.36360000,0.36550000,0.35470000,0.35900000,420217.22000000,1600113599999,151347.59447800,714,202158.09000000,72861.21907800,0
1600113600000,0.35960000,0.36280000,0.35060000,0.35510000,283058.13000000,1600127999999,100735.80544400,416,135836.51000000,48429.38173100,0
1600128000000,0.35500000,0.35750000,0.34860000,0.35020000,347184.96000000,1600142399999,122067.05168300,570,182540.13000000,64098.09001200,0
1600142400000,0.35030000,0.35500000,0.34430000,0.34970000,215339.66000000,1600156799999,74892.82014200,566,133388.33000000,46390.70633300,0
1600156800000,0.35040000,0.36160000,0.34200000,0.35280000,400681.21000000,1600171199999,141378.51485600,1057,151754.11000000,53646.08592200,0
1600171200000,0.35180000,0.37150000,0.33220000,0.33560000,817280.23000000,1600185599999,285909.24907200,1597,389869.52000000,136913.29361100,0
1600185600000,0.33510000,0.34060000,0.30000000,0.32170000,1144959.85000000,1600199999999,375623.65101100,1659,565865.40000000,186463.34705800,0
1600200000000,0.32190000,0.33050000,0.31300000,0.32230000,648397.61000000,1600214399999,209805.36678900,671,451299.31000000,146392.05489300,0
1600214400000,0.32240000,0.32400000,0.30080000,0.31130000,596140.32000000,1600228799999,184731.39780500,1259,313435.18000000,97302.23318300,0
1600228800000,0.31130000,0.31720000,0.30920000,0.31680000,202165.75000000,1600243199999,63160.43844600,577,120415.86000000,37653.49519000,0
1600243200000,0.31640000,0.33950000,0.31550000,0.33300000,790606.98000000,1600257599999,261031.81737300,1098,435748.25000000,143735.76310100,0
1600257600000,0.33300000,0.35000000,0.31770000,0.33200000,777031.51000000,1600271999999,255877.36907000,1634,340279.39000000,112471.53174900,0
1600272000000,0.33240000,0.38620000,0.32600000,0.34640000,1490341.19000000,1600286399999,520556.79067300,2928,667546.27000000,235075.30929900,0
1600286400000,0.34620000,0.36160000,0.34620000,0.35280000,734096.01000000,1600300799999,260672.39557000,1321,375174.46000000,133261.21853500,0
1600300800000,0.35430000,0.36090000,0.33630000,0.33690000,551565.21000000,1600315199999,193694.74447900,1196,266038.20000000,93772.18316400,0
1600315200000,0.33690000,0.34110000,0.32020000,0.32270000,481695.90000000,1600329599999,160048.48540200,962,159876.01000000,53204.63629500,0
1600329600000,0.32250000,0.32460000,0.30790000,0.31380000,622549.78000000,1600343999999,195827.15839800,1131,261540.61000000,82226.82073000,0
1600344000000,0.31470000,0.32180000,0.30930000,0.31070000,685222.93000000,1600358399999,215578.85467200,797,339964.46000000,107058.31924700,0
1600358400000,0.31070000,0.32580000,0.30410000,0.32270000,805527.31000000,1600372799999,253668.34257200,1178,384086.95000000,120862.65045600,0
1600372800000,0.32240000,0.34000000,0.32160000,0.32360000,532002.44000000,1600387199999,173942.30909200,847,184802.86000000,60564.94233500,0
1600387200000,0.32490000,0.33070000,0.31730000,0.32970000,313268.11000000,1600401599999,101634.64788300,701,160218.82000000,52036.03585000,0
1600401600000,0.32940000,0.34900000,0.32060000,0.32360000,613304.74000000,1600415999999,202990.14684800,1114,324460.86000000,107803.42324100,0
1600416000000,0.32410000,0.34520000,0.32060000,0.33250000,733192.35000000,1600430399999,244811.12582200,1791,404223.00000000,134791.92288600,0
1600430400000,0.33310000,0.33990000,0.31600000,0.31820000,686958.99000000,1600444799999,224578.23361500,1057,286787.81000000,93855.66749700,0
1600444800000,0.31820000,0.32610000,0.30580000,0.32400000,654503.72000000,1600459199999,206118.22421500,1400,304582.99000000,96033.76686300,0
1600459200000,0.32390000,0.33400000,0.31650000,0.32210000,645702.63000000,1600473599999,211113.25938200,1065,259741.34000000,84838.80806000,0
1600473600000,0.32370000,0.34880000,0.32310000,0.34390000,642722.53000000,1600487999999,215043.82840800,1167,320704.27000000,107248.16597200,0
1600488000000,0.34390000,0.34690000,0.32990000,0.33550000,376235.94000000,1600502399999,126201.62111100,961,182106.20000000,61158.89156800,0
1600502400000,0.33550000,0.37760000,0.33550000,0.35310000,1831524.78000000,1600516799999,656527.57557100,3792,895017.35000000,320562.51963400,0
1600516800000,0.35350000,0.37400000,0.33680000,0.36800000,1567553.15000000,1600531199999,559508.56794800,3854,767156.61000000,274340.37655400,0
1600531200000,0.36850000,0.39440000,0.35790000,0.38720000,2534022.12000000,1600545599999,951821.21819900,4014,1337565.21000000,503388.77228700,0
1600545600000,0.38720000,0.42800000,0.37650000,0.41760000,2626174.85000000,1600559999999,1063249.67014800,5548,1384342.34000000,562363.93661500,0
1600560000000,0.41760000,0.42490000,0.38740000,0.38980000,1253303.95000000,1600574399999,504895.74908300,2962,545376.01000000,219746.89383100,0
1600574400000,0.39180000,0.42000000,0.38390000,0.39680000,996060.26000000,1600588799999,399894.05456600,1978,532541.17000000,214698.44200600,0
1600588800000,0.39680000,0.40200000,0.38350000,0.38400000,483890.37000000,1600603199999,189216.51536000,1068,170330.24000000,66673.18294600,0
1600603200000,0.38560000,0.38760000,0.35540000,0.36430000,1066896.46000000,1600617599999,390361.43258800,2219,436485.36000000,159455.41138500,0
1600617600000,0.36380000,0.36420000,0.33520000,0.35670000,799544.88000000,1600631999999,279552.69983200,1327,319192.71000000,111391.92612100,0
1600632000000,0.35560000,0.36940000,0.34100000,0.36830000,558462.31000000,1600646399999,198130.72207600,1254,312329.70000000,111156.41067200,0
1600646400000,0.36740000,0.38540000,0.35820000,0.38450000,403629.63000000,1600660799999,148011.61315600,925,176123.46000000,65181.03822700,0
1600660800000,0.38530000,0.39360000,0.36750000,0.36760000,422655.18000000,1600675199999,162776.75307600,1023,183092.51000000,70682.54550800,0
1600675200000,0.36870000,0.37100000,0.31050000,0.32690000,1978069.82000000,1600689599999,661511.04043200,3563,865082.55000000,288497.61115400,0
1600689600000,0.32650000,0.33080000,0.29330000,0.31270000,1649394.67000000,1600703999999,513778.40426600,2829,741249.09000000,231692.00145800,0
1600704000000,0.31320000,0.34200000,0.30490000,0.34180000,533231.37000000,1600718399999,170563.12958400,1153,255545.75000000,82146.90169900,0
